day,zone_id,w1,w2,w3,drift_index,flood_event,land_use,drain_material,drain_age_yrs,year
2670,1013,0.05,0.6499,0.3001,0.1029,0,mixed_use,pvc,22,7.32
2670,1020,0.0501,0.8082,0.1418,0.1552,0,commercial,concrete,20,7.32
2670,1028,0.0501,0.8983,0.0516,0.1752,0,commercial,cast_iron,13,7.32
2670,1036,0.0501,0.4137,0.5362,0.107,0,commercial,pvc,18,7.32
2670,1073,0.0501,0.87,0.0799,0.1337,0,commercial,hdpe,11,7.32
2670,1080,0.05,0.8999,0.05,0.1717,0,commercial,concrete,6,7.32
2670,1110,0.05,0.9,0.05,0.1188,0,residential_dense,cast_iron,9,7.32
2670,1196,0.0541,0.8958,0.05,0.105,0,residential_light,hdpe,5,7.32
2670,1206,0.1369,0.8131,0.05,0.1161,0,green_space,clay,5,7.32
2670,1253,0.05,0.8999,0.05,0.1779,0,residential_light,clay,25,7.32
2670,1288,0.05,0.8999,0.05,0.1736,0,residential_dense,concrete,31,7.32
2670,1319,0.0501,0.8999,0.0501,0.1827,0,commercial,concrete,31,7.32
2670,1324,0.05,0.8999,0.05,0.1594,0,commercial,pvc,12,7.32
2670,1364,0.05,0.8999,0.05,0.1562,0,residential_dense,concrete,4,7.32
2670,1380,0.05,0.9,0.05,0.1047,0,mixed_use,pvc,7,7.32
2670,1407,0.2652,0.6848,0.05,0.113,0,green_space,concrete,24,7.32
2670,1419,0.05,0.8999,0.05,0.1487,0,commercial,hdpe,13,7.32
2670,1472,0.05,0.8999,0.05,0.1932,0,commercial,pvc,5,7.32
2670,1502,0.05,0.8999,0.05,0.1471,0,residential_dense,cast_iron,9,7.32
2670,1510,0.05,0.8999,0.05,0.1448,0,residential_dense,concrete,14,7.32
2670,1520,0.0819,0.8679,0.0501,0.1711,0,commercial,concrete,30,7.32
2670,1525,0.0501,0.459,0.4909,0.1546,0,commercial,concrete,16,7.32
2670,1552,0.0501,0.5443,0.4057,0.1309,0,residential_dense,cast_iron,23,7.32
2670,1554,0.0501,0.8999,0.0501,0.2182,0,industrial,cast_iron,34,7.32
2670,1590,0.05,0.5139,0.436,0.1238,0,industrial,cast_iron,22,7.32
2670,1609,0.1108,0.8392,0.05,0.0985,0,green_space,clay,5,7.32
2670,1624,0.05,0.9,0.05,0.1185,0,mixed_use,concrete,15,7.32
2670,1631,0.05,0.4133,0.5367,0.1147,0,mixed_use,cast_iron,27,7.32
2670,1646,0.05,0.05,0.9,0.0853,0,residential_light,clay,31,7.32
2670,1682,0.05,0.8999,0.05,0.1522,0,commercial,concrete,2,7.32
2670,1740,0.0502,0.0934,0.8564,0.113,1,industrial,clay,23,7.32
2670,1764,0.05,0.8999,0.05,0.1321,0,mixed_use,concrete,19,7.32
2670,1784,0.05,0.8999,0.05,0.177,0,residential_dense,concrete,33,7.32
2670,1788,0.1624,0.7875,0.05,0.0996,0,green_space,pvc,29,7.32
2670,1795,0.0501,0.3848,0.5652,0.1018,0,industrial,pvc,23,7.32
2670,1808,0.0501,0.8999,0.0501,0.2031,0,industrial,hdpe,4,7.32
2670,1820,0.05,0.9,0.05,0.1045,0,mixed_use,hdpe,2,7.32
2670,1822,0.0501,0.8999,0.0501,0.1852,0,residential_dense,concrete,34,7.32
2670,1826,0.0501,0.5305,0.4195,0.1059,0,mixed_use,hdpe,23,7.32
2670,1828,0.05,0.8999,0.05,0.1689,0,mixed_use,pvc,3,7.32
2670,1877,0.1119,0.838,0.0501,0.1491,0,commercial,hdpe,32,7.32
2670,1880,0.05,0.826,0.1239,0.1406,0,commercial,cast_iron,24,7.32
2670,1882,0.0825,0.8674,0.05,0.1074,0,mixed_use,hdpe,4,7.32
2670,1891,0.0501,0.1805,0.7694,0.1222,0,residential_dense,pvc,22,7.32
2670,1923,0.0501,0.8134,0.1365,0.1086,0,commercial,hdpe,13,7.32
2670,1946,0.3064,0.6436,0.05,0.1271,0,green_space,concrete,10,7.32
2670,1996,0.05,0.9,0.05,0.1226,0,residential_light,cast_iron,10,7.32
2670,2006,0.0502,0.8998,0.0501,0.194,1,industrial,pvc,27,7.32
2670,2023,0.05,0.8999,0.05,0.1207,0,mixed_use,pvc,19,7.32
2670,2028,0.05,0.8999,0.05,0.1932,0,mixed_use,pvc,11,7.32
2670,2032,0.357,0.5929,0.05,0.1131,0,green_space,hdpe,16,7.32
2670,2089,0.1177,0.8323,0.05,0.0962,0,residential_light,hdpe,24,7.32
2670,2125,0.05,0.9,0.05,0.0828,0,green_space,clay,33,7.32
2670,2146,0.05,0.8999,0.05,0.1805,0,residential_light,clay,5,7.32
2670,2198,0.3141,0.6359,0.05,0.1423,0,green_space,concrete,4,7.32
2670,2209,0.2533,0.6967,0.05,0.1222,0,green_space,concrete,27,7.32
2670,2218,0.05,0.8999,0.0501,0.1597,0,residential_dense,concrete,27,7.32
2670,2247,0.2127,0.7373,0.05,0.121,0,green_space,concrete,29,7.32
2670,2257,0.0501,0.8999,0.0501,0.2052,0,industrial,pvc,31,7.32
2670,2305,0.05,0.8999,0.05,0.1581,0,industrial,concrete,4,7.32
2670,2327,0.05,0.9,0.05,0.1236,0,residential_dense,concrete,5,7.32
2670,2358,0.05,0.9,0.05,0.1395,0,residential_light,pvc,2,7.32
2670,2412,0.05,0.7597,0.1903,0.1078,0,residential_light,concrete,27,7.32
2670,2419,0.05,0.9,0.05,0.1055,0,residential_light,cast_iron,4,7.32
2670,2428,0.2898,0.6602,0.05,0.1241,0,green_space,hdpe,16,7.32
2670,2450,0.2638,0.6862,0.05,0.1039,0,green_space,pvc,32,7.32
2670,2458,0.2363,0.7137,0.05,0.1058,0,green_space,hdpe,26,7.32
2670,2460,0.05,0.9,0.05,0.1277,0,residential_light,concrete,28,7.32
2670,2465,0.05,0.8427,0.1072,0.1341,0,residential_light,cast_iron,25,7.32
2670,2483,0.05,0.6626,0.2873,0.1008,0,residential_light,hdpe,26,7.32
2700,7,0.2739,0.6761,0.05,0.1372,0,green_space,pvc,11,7.4
2700,20,0.05,0.8999,0.05,0.1671,0,residential_light,pvc,17,7.4
2700,39,0.05,0.8999,0.05,0.1705,0,residential_light,pvc,13,7.4
2700,40,0.0501,0.8998,0.0501,0.2269,0,industrial,concrete,31,7.4
2700,52,0.319,0.6309,0.05,0.1413,0,green_space,cast_iron,27,7.4
2700,94,0.0509,0.898,0.0511,0.2643,1,industrial,clay,2,7.4
2700,144,0.0503,0.2798,0.6698,0.1001,1,industrial,clay,25,7.4
2700,147,0.0501,0.8999,0.0501,0.1989,0,industrial,hdpe,26,7.4
2700,165,0.0501,0.8997,0.0501,0.2421,0,residential_dense,hdpe,33,7.4
2700,186,0.2048,0.7452,0.05,0.1248,0,green_space,pvc,15,7.4
2700,221,0.3265,0.6235,0.05,0.1049,0,residential_light,hdpe,4,7.4
2700,238,0.0501,0.3925,0.5574,0.099,0,residential_dense,concrete,22,7.4
2700,252,0.05,0.9,0.05,0.0912,0,green_space,clay,33,7.4
2700,258,0.152,0.798,0.0501,0.1196,0,residential_light,concrete,12,7.4
2700,277,0.0501,0.8999,0.0501,0.2207,0,residential_dense,concrete,13,7.4
2700,293,0.0504,0.8992,0.0504,0.2868,1,industrial,clay,2,7.4
2700,334,0.2839,0.6661,0.05,0.1437,0,green_space,concrete,13,7.4
2700,344,0.05,0.6821,0.2679,0.1098,0,residential_light,pvc,27,7.4
2700,387,0.0504,0.8994,0.0502,0.2683,1,industrial,clay,13,7.4
2700,400,0.0501,0.8999,0.0501,0.2178,0,industrial,cast_iron,31,7.4
2700,411,0.05,0.8999,0.05,0.176,0,residential_dense,concrete,3,7.4
2700,430,0.1289,0.8211,0.05,0.0952,0,green_space,cast_iron,21,7.4
2700,450,0.0501,0.8998,0.0501,0.2989,1,industrial,clay,13,7.4
2700,512,0.0501,0.8999,0.0501,0.2196,0,industrial,pvc,4,7.4
2700,520,0.0501,0.6703,0.2796,0.1873,0,mixed_use,pvc,25,7.4
2700,564,0.0501,0.8998,0.0501,0.2168,0,industrial,concrete,28,7.4
2700,586,0.05,0.8999,0.05,0.1437,0,residential_light,cast_iron,24,7.4
2700,603,0.05,0.5291,0.4209,0.1202,0,residential_light,concrete,27,7.4
2700,667,0.0503,0.8996,0.0501,0.2651,1,commercial,concrete,28,7.4
2700,668,0.05,0.8999,0.05,0.1459,0,mixed_use,pvc,17,7.4
2700,675,0.0501,0.8999,0.0501,0.2087,0,mixed_use,clay,6,7.4
2700,681,0.05,0.8999,0.05,0.1846,0,mixed_use,pvc,6,7.4
2700,694,0.05,0.8999,0.05,0.1928,0,residential_dense,concrete,11,7.4
2700,712,0.0501,0.8999,0.0501,0.2091,0,industrial,hdpe,8,7.4
2700,717,0.0501,0.8999,0.0501,0.1992,0,mixed_use,clay,14,7.4
2700,718,0.05,0.8999,0.05,0.148,0,residential_dense,cast_iron,26,7.4
2700,750,0.3268,0.6231,0.05,0.1295,0,green_space,pvc,5,7.4
2700,773,0.0501,0.8998,0.0501,0.1849,0,mixed_use,concrete,31,7.4
2700,774,0.0501,0.8999,0.0501,0.2078,0,mixed_use,clay,20,7.4
2700,785,0.0501,0.8999,0.0501,0.2072,0,commercial,concrete,30,7.4
2700,793,0.0501,0.5528,0.3971,0.136,0,residential_light,cast_iron,30,7.4
2700,812,0.0501,0.8099,0.14,0.2005,0,residential_dense,cast_iron,23,7.4
2700,819,0.0501,0.4598,0.4902,0.1129,0,residential_dense,hdpe,24,7.4
2700,834,0.0508,0.8758,0.0734,0.2443,1,commercial,hdpe,22,7.4
2700,854,0.0976,0.6857,0.2166,0.1036,0,residential_dense,hdpe,20,7.4
2700,859,0.05,0.8999,0.05,0.1664,0,industrial,cast_iron,33,7.4
2700,974,0.05,0.7693,0.1807,0.0962,0,mixed_use,hdpe,21,7.4
2700,977,0.05,0.05,0.9,0.1035,1,commercial,clay,16,7.4
2700,986,0.0501,0.8999,0.0501,0.2089,0,commercial,concrete,3,7.4
2700,1011,0.0501,0.8999,0.0501,0.2066,0,mixed_use,pvc,10,7.4
2700,1013,0.0501,0.6533,0.2966,0.1141,0,mixed_use,pvc,22,7.4
2700,1020,0.0501,0.8097,0.1403,0.1716,0,commercial,concrete,20,7.4
2700,1028,0.0501,0.8999,0.0501,0.2004,0,commercial,cast_iron,13,7.4
2700,1036,0.0501,0.4018,0.5482,0.1141,0,commercial,pvc,18,7.4
2700,1073,0.0501,0.8838,0.0661,0.1417,0,commercial,hdpe,11,7.4
2700,1080,0.0501,0.8999,0.0501,0.214,0,commercial,concrete,6,7.4
2700,1110,0.05,0.8999,0.05,0.1685,0,residential_dense,cast_iron,9,7.4
2700,1196,0.05,0.9,0.05,0.119,0,residential_light,hdpe,5,7.4
2700,1206,0.1257,0.8243,0.05,0.1233,0,green_space,clay,5,7.4
2700,1253,0.0501,0.8999,0.0501,0.2138,0,residential_light,clay,25,7.4
2700,1288,0.0501,0.8999,0.0501,0.1882,0,residential_dense,concrete,31,7.4
2700,1319,0.0501,0.8999,0.0501,0.1786,0,commercial,concrete,31,7.4
2700,1324,0.0501,0.8998,0.0501,0.1983,0,commercial,pvc,12,7.4
2700,1364,0.0501,0.8999,0.0501,0.2124,0,residential_dense,concrete,4,7.4
2700,1380,0.05,0.8999,0.05,0.1461,0,mixed_use,pvc,7,7.4
2700,1407,0.2584,0.6915,0.05,0.1197,0,green_space,concrete,24,7.4
2700,1419,0.0501,0.8999,0.0501,0.1904,0,commercial,hdpe,13,7.4
2700,1472,0.0501,0.8999,0.0501,0.2296,0,commercial,pvc,5,7.4
2700,1502,0.05,0.8999,0.05,0.1616,0,residential_dense,cast_iron,9,7.4
2700,1510,0.0501,0.8999,0.0501,0.1878,0,residential_dense,concrete,14,7.4
2700,1520,0.0502,0.8996,0.0501,0.1863,0,commercial,concrete,30,7.4
2700,1525,0.0501,0.4521,0.4978,0.1645,0,commercial,concrete,16,7.4
2700,1552,0.0501,0.5444,0.4055,0.1388,0,residential_dense,cast_iron,23,7.4
2700,1554,0.0501,0.8999,0.0501,0.2169,0,industrial,cast_iron,34,7.4
2700,1590,0.0501,0.5109,0.439,0.1473,0,industrial,cast_iron,22,7.4
2700,1609,0.0973,0.8527,0.05,0.1186,0,green_space,clay,5,7.4
2700,1624,0.05,0.8999,0.05,0.1558,0,mixed_use,concrete,15,7.4
2700,1631,0.0501,0.4078,0.5421,0.1203,0,mixed_use,cast_iron,27,7.4
2700,1646,0.05,0.05,0.9,0.0732,0,residential_light,clay,31,7.4
2700,1682,0.0501,0.8999,0.0501,0.1966,0,commercial,concrete,2,7.4
2700,1740,0.05,0.0874,0.8625,0.0963,1,industrial,clay,23,7.4
2700,1764,0.05,0.8999,0.05,0.135,0,mixed_use,concrete,19,7.4
2700,1784,0.0504,0.8995,0.0501,0.2486,1,residential_dense,concrete,33,7.4
2700,1788,0.1515,0.7984,0.05,0.1092,0,green_space,pvc,29,7.4
2700,1795,0.0505,0.3731,0.5764,0.1186,1,industrial,pvc,23,7.4
2700,1808,0.0501,0.8998,0.0501,0.2034,0,industrial,hdpe,4,7.4
2700,1820,0.05,0.8999,0.05,0.13,0,mixed_use,hdpe,2,7.4
2700,1822,0.0501,0.8999,0.0501,0.1956,0,residential_dense,concrete,34,7.4
2700,1826,0.05,0.5271,0.4228,0.1011,0,mixed_use,hdpe,23,7.4
2700,1828,0.05,0.8999,0.05,0.1615,0,mixed_use,pvc,3,7.4
2700,1877,0.0974,0.8524,0.0502,0.1917,1,commercial,hdpe,32,7.4
2700,1880,0.0501,0.8274,0.1226,0.1755,0,commercial,cast_iron,24,7.4
2700,1882,0.0578,0.8921,0.0501,0.1333,0,mixed_use,hdpe,4,7.4
2700,1891,0.0501,0.1602,0.7897,0.1139,0,residential_dense,pvc,22,7.4
2700,1923,0.0501,0.823,0.1269,0.1273,0,commercial,hdpe,13,7.4
2700,1946,0.3005,0.6495,0.05,0.1409,0,green_space,concrete,10,7.4
2700,1996,0.05,0.9,0.05,0.1414,0,residential_light,cast_iron,10,7.4
2700,2006,0.0507,0.8991,0.0502,0.1906,1,industrial,pvc,27,7.4
2700,2023,0.05,0.8999,0.05,0.1234,0,mixed_use,pvc,19,7.4
2700,2028,0.0501,0.8999,0.0501,0.2024,0,mixed_use,pvc,11,7.4
2700,2032,0.3527,0.5973,0.05,0.1195,0,green_space,hdpe,16,7.4
2700,2089,0.099,0.8509,0.0501,0.1081,0,residential_light,hdpe,24,7.4
2700,2125,0.05,0.9,0.05,0.0962,0,green_space,clay,33,7.4
2700,2146,0.05,0.8999,0.05,0.1978,0,residential_light,clay,5,7.4
2700,2198,0.3082,0.6418,0.05,0.1421,0,green_space,concrete,4,7.4
2700,2209,0.2453,0.7046,0.05,0.1225,0,green_space,concrete,27,7.4
2700,2218,0.0501,0.8993,0.0506,0.1804,0,residential_dense,concrete,27,7.4
2700,2247,0.2036,0.7464,0.05,0.1208,0,green_space,concrete,29,7.4
2700,2257,0.0506,0.8992,0.0502,0.2167,1,industrial,pvc,31,7.4
2700,2305,0.05,0.8999,0.05,0.1858,0,industrial,concrete,4,7.4
2700,2327,0.05,0.8999,0.05,0.1732,0,residential_dense,concrete,5,7.4
2700,2358,0.05,0.9,0.05,0.145,0,residential_light,pvc,2,7.4
2700,2412,0.05,0.7668,0.1832,0.0986,0,residential_light,concrete,27,7.4
2700,2419,0.05,0.9,0.05,0.1387,0,residential_light,cast_iron,4,7.4
2700,2428,0.2831,0.6669,0.05,0.1379,0,green_space,hdpe,16,7.4
2700,2450,0.2556,0.6944,0.05,0.1103,0,green_space,pvc,32,7.4
2700,2458,0.228,0.722,0.05,0.1155,0,green_space,hdpe,26,7.4
2700,2460,0.05,0.8999,0.05,0.1568,0,residential_light,concrete,28,7.4
2700,2465,0.0501,0.8542,0.0958,0.1477,0,residential_light,cast_iron,25,7.4
2700,2483,0.05,0.6663,0.2837,0.113,0,residential_light,hdpe,26,7.4
2730,7,0.2653,0.6847,0.05,0.1392,0,green_space,pvc,11,7.48
2730,20,0.0501,0.8999,0.0501,0.2045,0,residential_light,pvc,17,7.48
2730,39,0.05,0.8999,0.05,0.1555,0,residential_light,pvc,13,7.48
2730,40,0.0513,0.8982,0.0505,0.2579,1,industrial,concrete,31,7.48
2730,52,0.3123,0.6377,0.05,0.1444,0,green_space,cast_iron,27,7.48
2730,94,0.0501,0.8998,0.0501,0.2955,1,industrial,clay,2,7.48
2730,144,0.05,0.2737,0.6763,0.1176,1,industrial,clay,25,7.48
2730,147,0.0513,0.8985,0.0502,0.2676,1,industrial,hdpe,26,7.48
2730,165,0.0508,0.899,0.0502,0.2725,1,residential_dense,hdpe,33,7.48
2730,186,0.195,0.755,0.05,0.1243,0,green_space,pvc,15,7.48
2730,221,0.3191,0.6309,0.05,0.1049,0,residential_light,hdpe,4,7.48
2730,238,0.0503,0.3801,0.5696,0.1087,1,residential_dense,concrete,22,7.48
2730,252,0.05,0.9,0.05,0.1019,0,green_space,clay,33,7.48
2730,258,0.1351,0.8149,0.0501,0.1239,0,residential_light,concrete,12,7.48
2730,277,0.0501,0.8999,0.0501,0.1924,0,residential_dense,concrete,13,7.48
2730,293,0.0505,0.899,0.0506,0.2852,1,industrial,clay,2,7.48
2730,334,0.2766,0.6734,0.05,0.1353,0,green_space,concrete,13,7.48
2730,344,0.0501,0.6854,0.2645,0.1224,0,residential_light,pvc,27,7.48
2730,387,0.0505,0.8991,0.0504,0.3041,1,industrial,clay,13,7.48
2730,400,0.0501,0.8999,0.0501,0.2016,0,industrial,cast_iron,31,7.48
2730,411,0.0501,0.8999,0.0501,0.2174,0,residential_dense,concrete,3,7.48
2730,430,0.119,0.831,0.05,0.0943,0,green_space,cast_iron,21,7.48
2730,450,0.05,0.9,0.05,0.3008,1,industrial,clay,13,7.48
2730,512,0.0501,0.8998,0.0501,0.2285,0,industrial,pvc,4,7.48
2730,520,0.0501,0.675,0.2749,0.1917,0,mixed_use,pvc,25,7.48
2730,564,0.0501,0.8999,0.0501,0.1842,0,industrial,concrete,28,7.48
2730,586,0.05,0.9,0.05,0.1195,0,residential_light,cast_iron,24,7.48
2730,603,0.0501,0.5274,0.4225,0.1435,0,residential_light,concrete,27,7.48
2730,667,0.0504,0.8995,0.0502,0.2529,1,commercial,concrete,28,7.48
2730,668,0.05,0.8999,0.05,0.17,0,mixed_use,pvc,17,7.48
2730,675,0.0501,0.8998,0.0501,0.2454,0,mixed_use,clay,6,7.48
2730,681,0.05,0.8999,0.05,0.1943,0,mixed_use,pvc,6,7.48
2730,694,0.0501,0.8998,0.0501,0.2452,0,residential_dense,concrete,11,7.48
2730,712,0.0501,0.8998,0.0501,0.231,0,industrial,hdpe,8,7.48
2730,717,0.0501,0.8999,0.0501,0.2317,0,mixed_use,clay,14,7.48
2730,718,0.0501,0.8999,0.0501,0.1734,0,residential_dense,cast_iron,26,7.48
2730,750,0.3205,0.6295,0.05,0.14,0,green_space,pvc,5,7.48
2730,773,0.0501,0.8992,0.0507,0.1924,0,mixed_use,concrete,31,7.48
2730,774,0.0502,0.8996,0.0502,0.2772,1,mixed_use,clay,20,7.48
2730,785,0.05,0.8999,0.0501,0.2934,1,commercial,concrete,30,7.48
2730,793,0.05,0.5526,0.3974,0.1281,0,residential_light,cast_iron,30,7.48
2730,812,0.05,0.8099,0.1401,0.1533,0,residential_dense,cast_iron,23,7.48
2730,819,0.0501,0.4457,0.5042,0.1268,0,residential_dense,hdpe,24,7.48
2730,834,0.05,0.8766,0.0734,0.2843,1,commercial,hdpe,22,7.48
2730,854,0.0742,0.6989,0.2269,0.1117,0,residential_dense,hdpe,20,7.48
2730,859,0.05,0.8999,0.05,0.148,0,industrial,cast_iron,33,7.48
2730,974,0.0501,0.7756,0.1744,0.1123,0,mixed_use,hdpe,21,7.48
2730,977,0.05,0.05,0.9,0.0916,1,commercial,clay,16,7.48
2730,986,0.0501,0.8999,0.0501,0.2305,0,commercial,concrete,3,7.48
2730,1011,0.0501,0.8999,0.0501,0.2315,0,mixed_use,pvc,10,7.48
2730,1013,0.0501,0.6551,0.2948,0.1256,0,mixed_use,pvc,22,7.48
2730,1020,0.0501,0.8098,0.1401,0.1839,0,commercial,concrete,20,7.48
2730,1028,0.0501,0.8999,0.0501,0.2167,0,commercial,cast_iron,13,7.48
2730,1036,0.0503,0.3938,0.5559,0.1302,1,commercial,pvc,18,7.48
2730,1073,0.0501,0.8952,0.0547,0.1627,0,commercial,hdpe,11,7.48
2730,1080,0.0501,0.8998,0.0501,0.2168,0,commercial,concrete,6,7.48
2730,1110,0.05,0.8999,0.05,0.1395,0,residential_dense,cast_iron,9,7.48
2730,1196,0.05,0.9,0.05,0.1308,0,residential_light,hdpe,5,7.48
2730,1206,0.1124,0.8375,0.05,0.1298,0,green_space,clay,5,7.48
2730,1253,0.0501,0.8998,0.0501,0.2279,0,residential_light,clay,25,7.48
2730,1288,0.0501,0.8998,0.0501,0.2163,0,residential_dense,concrete,31,7.48
2730,1319,0.0527,0.8955,0.0518,0.2463,1,commercial,concrete,31,7.48
2730,1324,0.0501,0.8998,0.0501,0.1794,0,commercial,pvc,12,7.48
2730,1364,0.05,0.8999,0.05,0.188,0,residential_dense,concrete,4,7.48
2730,1380,0.05,0.8999,0.05,0.1338,0,mixed_use,pvc,7,7.48
2730,1407,0.2508,0.6992,0.05,0.1204,0,green_space,concrete,24,7.48
2730,1419,0.0501,0.8999,0.0501,0.199,0,commercial,hdpe,13,7.48
2730,1472,0.0508,0.8983,0.0508,0.2575,1,commercial,pvc,5,7.48
2730,1502,0.0501,0.8999,0.0501,0.1982,0,residential_dense,cast_iron,9,7.48
2730,1510,0.0501,0.8999,0.0501,0.2062,0,residential_dense,concrete,14,7.48
2730,1520,0.0501,0.8999,0.0501,0.1756,0,commercial,concrete,30,7.48
2730,1525,0.0501,0.442,0.5079,0.1633,0,commercial,concrete,16,7.48
2730,1552,0.0501,0.5422,0.4078,0.1342,0,residential_dense,cast_iron,23,7.48
2730,1554,0.0501,0.8998,0.0501,0.2258,0,industrial,cast_iron,34,7.48
2730,1590,0.0501,0.5037,0.4462,0.1518,0,industrial,cast_iron,22,7.48
2730,1609,0.0814,0.8686,0.05,0.1266,0,green_space,clay,5,7.48
2730,1624,0.05,0.8999,0.05,0.1853,0,mixed_use,concrete,15,7.48
2730,1631,0.0501,0.3979,0.552,0.1196,0,mixed_use,cast_iron,27,7.48
2730,1646,0.05,0.05,0.9,0.0726,0,residential_light,clay,31,7.48
2730,1682,0.05,0.8999,0.05,0.1508,0,commercial,concrete,2,7.48
2730,1740,0.05,0.069,0.8809,0.0842,1,industrial,clay,23,7.48
2730,1764,0.05,0.8999,0.05,0.1247,0,mixed_use,concrete,19,7.48
2730,1784,0.0503,0.8995,0.0502,0.2971,1,residential_dense,concrete,33,7.48
2730,1788,0.1386,0.8114,0.05,0.1071,0,green_space,pvc,29,7.48
2730,1795,0.0504,0.368,0.5816,0.1118,1,industrial,pvc,23,7.48
2730,1808,0.0501,0.8999,0.0501,0.2045,0,industrial,hdpe,4,7.48
2730,1820,0.05,0.8999,0.05,0.1407,0,mixed_use,hdpe,2,7.48
2730,1822,0.0501,0.8998,0.0501,0.2207,0,residential_dense,concrete,34,7.48
2730,1826,0.0501,0.5209,0.429,0.1215,0,mixed_use,hdpe,23,7.48
2730,1828,0.0501,0.8999,0.0501,0.1968,0,mixed_use,pvc,3,7.48
2730,1877,0.0927,0.8573,0.05,0.2414,1,commercial,hdpe,32,7.48
2730,1880,0.0501,0.8264,0.1235,0.1646,0,commercial,cast_iron,24,7.48
2730,1882,0.05,0.8999,0.05,0.179,0,mixed_use,hdpe,4,7.48
2730,1891,0.0507,0.1381,0.8112,0.1073,1,residential_dense,pvc,22,7.48
2730,1923,0.0503,0.8278,0.1219,0.1483,1,commercial,hdpe,13,7.48
2730,1946,0.2934,0.6566,0.05,0.1474,0,green_space,concrete,10,7.48
2730,1996,0.05,0.9,0.05,0.1453,0,residential_light,cast_iron,10,7.48
2730,2006,0.0504,0.8995,0.0502,0.2015,1,industrial,pvc,27,7.48
2730,2023,0.05,0.8999,0.05,0.155,0,mixed_use,pvc,19,7.48
2730,2028,0.0501,0.8999,0.0501,0.2228,0,mixed_use,pvc,11,7.48
2730,2032,0.3475,0.6025,0.05,0.1156,0,green_space,hdpe,16,7.48
2730,2089,0.0775,0.8724,0.0501,0.1128,0,residential_light,hdpe,24,7.48
2730,2125,0.05,0.9,0.05,0.1054,0,green_space,clay,33,7.48
2730,2146,0.0501,0.8999,0.0501,0.204,0,residential_light,clay,5,7.48
2730,2198,0.3016,0.6484,0.05,0.1457,0,green_space,concrete,4,7.48
2730,2209,0.2365,0.7135,0.05,0.1258,0,green_space,concrete,27,7.48
2730,2218,0.0501,0.8993,0.0506,0.1667,0,residential_dense,concrete,27,7.48
2730,2247,0.1932,0.7567,0.05,0.1267,0,green_space,concrete,29,7.48
2730,2257,0.05,0.9,0.05,0.2539,1,industrial,pvc,31,7.48
2730,2305,0.05,0.8999,0.05,0.1883,0,industrial,concrete,4,7.48
2730,2327,0.05,0.8999,0.05,0.1713,0,residential_dense,concrete,5,7.48
2730,2358,0.05,0.8999,0.05,0.1665,0,residential_light,pvc,2,7.48
2730,2412,0.05,0.7737,0.1762,0.1112,0,residential_light,concrete,27,7.48
2730,2419,0.05,0.9,0.05,0.1353,0,residential_light,cast_iron,4,7.48
2730,2428,0.2751,0.6749,0.05,0.1333,0,green_space,hdpe,16,7.48
2730,2450,0.2462,0.7037,0.05,0.1107,0,green_space,pvc,32,7.48
2730,2458,0.219,0.731,0.05,0.113,0,green_space,hdpe,26,7.48
2730,2460,0.05,0.8999,0.05,0.1552,0,residential_light,concrete,28,7.48
2730,2465,0.0501,0.8664,0.0836,0.1576,0,residential_light,cast_iron,25,7.48
2730,2483,0.0501,0.6685,0.2815,0.1256,0,residential_light,hdpe,26,7.48
2760,7,0.2564,0.6936,0.05,0.1285,0,green_space,pvc,11,7.56
2760,20,0.05,0.8999,0.05,0.1951,0,residential_light,pvc,17,7.56
2760,39,0.05,0.8999,0.05,0.1815,0,residential_light,pvc,13,7.56
2760,40,0.0504,0.8994,0.0502,0.2553,1,industrial,concrete,31,7.56
2760,52,0.3053,0.6447,0.05,0.1369,0,green_space,cast_iron,27,7.56
2760,94,0.0501,0.8997,0.0502,0.3073,1,industrial,clay,2,7.56
2760,144,0.0501,0.2643,0.6856,0.096,1,industrial,clay,25,7.56
2760,147,0.0505,0.8994,0.0501,0.2444,1,industrial,hdpe,26,7.56
2760,165,0.0506,0.8992,0.0502,0.2621,1,residential_dense,hdpe,33,7.56
2760,186,0.1843,0.7657,0.05,0.114,0,green_space,pvc,15,7.56
2760,221,0.311,0.639,0.05,0.1075,0,residential_light,hdpe,4,7.56
2760,238,0.0501,0.3634,0.5866,0.1001,0,residential_dense,concrete,22,7.56
2760,252,0.05,0.9,0.05,0.1061,0,green_space,clay,33,7.56
2760,258,0.1167,0.8332,0.0501,0.1202,0,residential_light,concrete,12,7.56
2760,277,0.05,0.8999,0.05,0.1901,0,residential_dense,concrete,13,7.56
2760,293,0.0503,0.8994,0.0503,0.2948,1,industrial,clay,2,7.56
2760,334,0.2688,0.6811,0.05,0.1373,0,green_space,concrete,13,7.56
2760,344,0.0501,0.6875,0.2624,0.131,0,residential_light,pvc,27,7.56
2760,387,0.0505,0.8992,0.0503,0.3068,1,industrial,clay,13,7.56
2760,400,0.0501,0.8999,0.0501,0.2114,0,industrial,cast_iron,31,7.56
2760,411,0.05,0.8999,0.05,0.1961,0,residential_dense,concrete,3,7.56
2760,430,0.1084,0.8416,0.05,0.0936,0,green_space,cast_iron,21,7.56
2760,450,0.05,0.9,0.05,0.2986,1,industrial,clay,13,7.56
2760,512,0.0504,0.8992,0.0505,0.2416,1,industrial,pvc,4,7.56
