zone_id,w1_initial,w2_initial,w3_initial,w1_final,w2_final,w3_final,w1_var,w2_var,w3_var,land_use,drain_material,grid_row,grid_col,dominant_component,w1_shift,w2_shift,w3_shift
1924,0.3336,0.3336,0.3328,0.05,0.663,0.287,1.9684612934053836e-08,6.469104795457475e-05,6.491495541854893e-05,commercial,hdpe,38,24,StressMismatch(d2),-0.2836,0.3294,-0.0458
1925,0.3355,0.3355,0.329,0.05,0.9,0.05,1.4014204598689912e-09,2.667578659372906e-09,1.4014204598689912e-09,residential_dense,concrete,38,25,StressMismatch(d2),-0.2855,0.5645,-0.279
1926,0.3382,0.3387,0.3231,0.05,0.9,0.05,4.811948353727666e-10,2.4123831118836523e-09,4.811948353727666e-10,residential_dense,concrete,38,26,StressMismatch(d2),-0.2882,0.5613,-0.2731
1927,0.3354,0.3356,0.329,0.05,0.9,0.05,3.5604070235929033e-09,6.662781327883461e-09,2.2077844199160786e-09,residential_dense,hdpe,38,27,StressMismatch(d2),-0.2854,0.5644,-0.279
1928,0.3336,0.334,0.3324,0.05,0.05,0.9,8.151007252215794e-08,9.321062901261135e-05,9.264737687161205e-05,residential_dense,clay,38,28,FlowEfficiency(d3),-0.2836,-0.284,0.5676
1929,0.3368,0.3368,0.3264,0.05,0.9,0.05,2.365159380094917e-09,4.641455690278386e-09,2.097333358319278e-09,residential_dense,hdpe,38,29,StressMismatch(d2),-0.2868,0.5632,-0.2764
1930,0.3371,0.3372,0.3257,0.05,0.9,0.05,1.2552221576747854e-07,3.407725202855059e-07,5.594535539606154e-08,mixed_use,clay,38,30,StressMismatch(d2),-0.2871,0.5628,-0.2757
1931,0.3381,0.3381,0.3238,0.05,0.9,0.05,8.189194760414362e-11,1.906939265035589e-09,1.502164421040527e-10,mixed_use,concrete,38,31,StressMismatch(d2),-0.2881,0.5619,-0.2738
1932,0.3351,0.3352,0.3297,0.05,0.069,0.881,6.53176170754999e-08,0.0067498470175589385,0.00675415903018947,mixed_use,clay,38,32,FlowEfficiency(d3),-0.2851,-0.2662,0.5513
1933,0.3341,0.3341,0.3318,0.05,0.3926,0.5573,2.0502970222811666e-09,0.00023253156985176507,0.00023254788482655856,mixed_use,concrete,38,33,FlowEfficiency(d3),-0.2841,0.0585,0.2255
1934,0.3358,0.3359,0.3283,0.05,0.9,0.05,1.5726252272171907e-09,2.831137679663814e-09,1.5090980642015354e-09,commercial,cast_iron,38,34,StressMismatch(d2),-0.2858,0.5641,-0.2783
1935,0.3367,0.3367,0.3266,0.05,0.9,0.05,1.7068643067293073e-08,4.722774206843715e-08,9.254239829094626e-09,industrial,pvc,38,35,StressMismatch(d2),-0.2867,0.5633,-0.2766
1936,0.3356,0.3356,0.3289,0.05,0.9,0.05,6.974270561999402e-09,1.1939133856789782e-08,3.4069673743980225e-09,residential_dense,concrete,38,36,StressMismatch(d2),-0.2856,0.5644,-0.2789
1937,0.3398,0.3398,0.3204,0.05,0.9,0.05,1.3668646815209615e-10,2.9449618649698617e-09,5.059310758390431e-10,residential_light,hdpe,38,37,StressMismatch(d2),-0.2898,0.5602,-0.2704
1938,0.3369,0.3371,0.3259,0.05,0.9,0.05,2.2351067218861844e-09,4.226036767049766e-09,2.057268144594246e-09,residential_light,clay,38,38,StressMismatch(d2),-0.2869,0.5629,-0.2759
1939,0.34,0.34,0.32,0.05,0.9,0.05,6.967374397990163e-10,2.4816071060519557e-09,7.357532372617951e-10,residential_light,clay,38,39,StressMismatch(d2),-0.29,0.56,-0.27
1940,0.3363,0.3364,0.3273,0.05,0.9,0.05,1.0965762794445465e-08,2.3514457582973524e-08,4.00048722897912e-09,industrial,concrete,38,40,StressMismatch(d2),-0.2863,0.5636,-0.2773
1941,0.3362,0.3363,0.3275,0.05,0.9,0.05,5.386466278132546e-09,1.326923148997999e-08,3.4729306823077674e-09,residential_dense,pvc,38,41,StressMismatch(d2),-0.2862,0.5637,-0.2775
1942,0.334,0.3341,0.3319,0.05,0.05,0.9,3.9497404568713254e-09,0.0054713148427936835,0.0054716273091842986,residential_dense,hdpe,38,42,FlowEfficiency(d3),-0.284,-0.2841,0.5681
1943,0.3349,0.3349,0.3303,0.05,0.9,0.05,0.0027138630609223765,0.0027138746986113812,1.3679890560874712e-11,green_space,concrete,38,43,StressMismatch(d2),-0.2849,0.5651,-0.2803
1944,0.339,0.3392,0.3218,0.05,0.9,0.05,1.6764274872102166e-08,6.24034630736507e-08,1.727110544759522e-08,residential_dense,pvc,38,44,StressMismatch(d2),-0.289,0.5608,-0.2718
1945,0.3374,0.3374,0.3253,0.05,0.9,0.05,1.3511234375876277e-10,2.349867885986244e-09,1.7581470307140406e-10,residential_light,pvc,38,45,StressMismatch(d2),-0.2874,0.5626,-0.2753
1946,0.3359,0.336,0.3281,0.1197,0.8302,0.05,0.0018397094583887704,0.0018395320901748394,2.7322301969527703e-11,green_space,concrete,38,46,StressMismatch(d2),-0.2162,0.4942,-0.2781
1947,0.3352,0.3352,0.3297,0.1759,0.7741,0.05,0.0021256958106178523,0.002125685268219519,2.7322301969529726e-11,green_space,pvc,38,47,StressMismatch(d2),-0.1593,0.4389,-0.2797
1948,0.3361,0.3361,0.3277,0.1215,0.8285,0.05,0.0016760804504244555,0.001675977903865945,0.0,green_space,concrete,38,48,StressMismatch(d2),-0.2146,0.4924,-0.2777
1949,0.3396,0.34,0.3205,0.05,0.9,0.05,2.6790098007984614e-10,2.658958454356216e-09,3.357007664486885e-10,residential_light,pvc,38,49,StressMismatch(d2),-0.2896,0.56,-0.2705
1950,0.336,0.3362,0.3278,0.05,0.9,0.05,4.0927234225965355e-11,3.068043400843448e-10,4.0927234225965355e-11,residential_light,cast_iron,39,0,StressMismatch(d2),-0.286,0.5638,-0.2778
1951,0.3376,0.3376,0.3248,0.05,0.9,0.05,8.205677716769851e-07,2.462002511103104e-06,4.4580151040983404e-07,residential_dense,clay,39,1,StressMismatch(d2),-0.2876,0.5624,-0.2748
1952,0.3363,0.3363,0.3275,0.1515,0.7985,0.05,0.001793269839739129,0.0017931448046773915,0.0,green_space,pvc,39,2,StressMismatch(d2),-0.1848,0.4622,-0.2775
1953,0.3346,0.3346,0.3308,0.05,0.9,0.05,0.0026308778650000835,0.0026313827933212375,0.0,green_space,pvc,39,3,StressMismatch(d2),-0.2846,0.5654,-0.2808
1954,0.3344,0.3345,0.3311,0.05,0.9,0.05,2.732230196952909e-11,1.2272923186465861e-09,2.732230196952909e-11,residential_light,cast_iron,39,4,StressMismatch(d2),-0.2844,0.5655,-0.2811
1955,0.3347,0.3347,0.3306,0.05,0.9,0.05,1.5335344714500605e-09,6.261970279033265e-07,6.25308659558122e-07,residential_dense,concrete,39,5,StressMismatch(d2),-0.2847,0.5653,-0.2806
1956,0.3354,0.3354,0.3293,0.0855,0.8645,0.05,0.0027132186726758338,0.0027131875158443322,0.0,green_space,concrete,39,6,StressMismatch(d2),-0.2499,0.5291,-0.2793
1957,0.3341,0.3341,0.3318,0.05,0.515,0.4349,2.2146805839250756e-09,0.00010857583876468538,0.00010847137020032759,residential_dense,hdpe,39,7,StressMismatch(d2),-0.2841,0.1809,0.1031
1958,0.3356,0.3357,0.3287,0.05,0.9,0.05,2.861533272117268e-10,2.472836984425209e-09,1.2236943200343693e-10,residential_light,concrete,39,8,StressMismatch(d2),-0.2856,0.5643,-0.2787
1959,0.3389,0.3389,0.3221,0.05,0.9,0.05,1.3647658489964779e-09,2.5743680077865173e-09,1.3647658489964779e-09,residential_dense,concrete,39,9,StressMismatch(d2),-0.2889,0.5611,-0.2721
1960,0.3367,0.3367,0.3266,0.05,0.9,0.05,5.4719562243503495e-11,3.8236231096512116e-10,1.2311901504786681e-10,residential_light,cast_iron,39,10,StressMismatch(d2),-0.2867,0.5633,-0.2766
1961,0.3368,0.3369,0.3263,0.1677,0.7823,0.05,0.0018735597091617733,0.0018735670003560579,1.3679890560873452e-11,green_space,pvc,39,11,StressMismatch(d2),-0.1691,0.4454,-0.2763
1962,0.3384,0.3385,0.3231,0.05,0.9,0.05,9.43687573787136e-10,2.529955212417393e-09,9.43687573787136e-10,residential_light,clay,39,12,StressMismatch(d2),-0.2884,0.5615,-0.2731
1963,0.3356,0.3357,0.3287,0.05,0.9,0.05,6.43213462511484e-09,1.324655660288888e-08,3.0167344414668767e-09,residential_dense,concrete,39,13,StressMismatch(d2),-0.2856,0.5643,-0.2787
1964,0.3381,0.3381,0.3237,0.05,0.9,0.05,3.9409328560990496e-10,2.339598598277334e-09,3.9409328560990496e-10,residential_light,pvc,39,14,StressMismatch(d2),-0.2881,0.5619,-0.2737
1965,0.337,0.3371,0.3259,0.05,0.9,0.05,6.7292318647743495e-09,1.3975863425970426e-08,3.241871708861384e-09,industrial,cast_iron,39,15,StressMismatch(d2),-0.287,0.5629,-0.2759
1966,0.3345,0.3345,0.331,0.05,0.9,0.05,9.110807113536752e-10,0.0004873248717650817,0.00048725228990124285,residential_light,concrete,39,16,StressMismatch(d2),-0.2845,0.5655,-0.281
1967,0.3348,0.3348,0.3305,0.05,0.9,0.05,0.00202564359859828,0.0020262628644566413,1.3679890560876507e-11,green_space,concrete,39,17,StressMismatch(d2),-0.2848,0.5652,-0.2805
1968,0.3355,0.3355,0.3289,0.05,0.9,0.05,3.0522646777732295e-09,6.572494050193141e-09,2.184210033168741e-09,commercial,concrete,39,18,StressMismatch(d2),-0.2855,0.5645,-0.2789
1969,0.3384,0.3384,0.3233,0.05,0.9,0.05,2.4387684350583517e-10,2.7788917414747836e-09,3.3929876506202344e-10,mixed_use,hdpe,39,19,StressMismatch(d2),-0.2884,0.5616,-0.2733
1970,0.3344,0.335,0.3306,0.05,0.6268,0.3232,5.258051458876034e-08,0.00043676278065327216,0.0004364046952007944,commercial,clay,39,20,StressMismatch(d2),-0.2844,0.2918,-0.0074
1971,0.3359,0.3359,0.3282,0.05,0.8999,0.05,1.401292655960138e-07,2.9571081086149944e-07,3.148488653186673e-08,residential_dense,pvc,39,21,StressMismatch(d2),-0.2859,0.564,-0.2782
1972,0.3347,0.3347,0.3306,0.05,0.9,0.05,9.062683882090837e-09,0.001943052591983203,0.0019423220390158073,residential_dense,pvc,39,22,StressMismatch(d2),-0.2847,0.5653,-0.2806
1973,0.337,0.3371,0.3259,0.05,0.9,0.05,1.303506174690376e-08,3.895324475760149e-08,8.776043325899597e-09,residential_dense,pvc,39,23,StressMismatch(d2),-0.287,0.5629,-0.2759
1974,0.3335,0.3335,0.333,0.05,0.4799,0.4701,1.349137042519425e-09,0.0009777782797443578,0.0009774536135899446,mixed_use,hdpe,39,24,StressMismatch(d2),-0.2835,0.1464,0.1371
1975,0.3341,0.3342,0.3317,0.05,0.05,0.9,5.68110488540738e-08,4.4566984614808415e-08,1.9121571126066398e-07,mixed_use,clay,39,25,FlowEfficiency(d3),-0.2841,-0.2842,0.5683
1976,0.335,0.3351,0.3299,0.05,0.9,0.05,6.683657215673746e-09,6.115031763580604e-07,5.813939246294245e-07,commercial,cast_iron,39,26,StressMismatch(d2),-0.285,0.5649,-0.2799
1977,0.3361,0.3369,0.327,0.05,0.9,0.05,5.621685437474783e-09,1.3875081985649626e-08,3.782246125591933e-09,residential_dense,pvc,39,27,StressMismatch(d2),-0.2861,0.5631,-0.277
1978,0.3355,0.3355,0.329,0.05,0.9,0.05,8.002398665742145e-09,1.8272735790741986e-08,3.532672450948801e-09,residential_dense,pvc,39,28,StressMismatch(d2),-0.2855,0.5645,-0.279
1979,0.3393,0.3393,0.3215,0.05,0.9,0.05,0.0,1.6965687836126576e-09,0.0,mixed_use,hdpe,39,29,StressMismatch(d2),-0.2893,0.5607,-0.2715
1980,0.3352,0.3353,0.3295,0.05,0.9,0.05,1.8140809174896996e-08,3.763633978595416e-08,4.870678185259588e-09,residential_dense,pvc,39,30,StressMismatch(d2),-0.2852,0.5647,-0.2795
1981,0.3363,0.3363,0.3274,0.05,0.9,0.05,1.7577782358563025e-06,1.8098114423848395e-06,1.2634297172197668e-08,residential_dense,pvc,39,31,StressMismatch(d2),-0.2863,0.5637,-0.2774
1982,0.3356,0.3356,0.3288,0.05,0.9,0.05,2.3156295560594417e-07,4.822874276184326e-07,1.6448074508554967e-07,commercial,hdpe,39,32,StressMismatch(d2),-0.2856,0.5644,-0.2788
1983,0.3356,0.3356,0.3288,0.05,0.9,0.05,2.559263909450685e-09,4.249611153796681e-09,2.5516931207013327e-09,residential_dense,cast_iron,39,33,StressMismatch(d2),-0.2856,0.5644,-0.2788
1984,0.3361,0.3361,0.3279,0.05,0.9,0.05,2.7322301969529978e-11,2.1842849914671445e-09,2.7322301969529978e-11,residential_dense,cast_iron,39,34,StressMismatch(d2),-0.2861,0.5639,-0.2779
1985,0.3357,0.3357,0.3286,0.05,0.9,0.05,2.5618949459362438e-08,5.193058861009555e-08,6.3087157768491064e-09,residential_light,clay,39,35,StressMismatch(d2),-0.2857,0.5643,-0.2786
1986,0.3393,0.3397,0.3211,0.05,0.9,0.05,1.5420422390044753e-09,2.6676910968232015e-09,1.5420422390044753e-09,residential_dense,concrete,39,36,StressMismatch(d2),-0.2893,0.5603,-0.2711
1987,0.3357,0.3357,0.3287,0.2034,0.7466,0.05,0.0011887148959766082,0.0011885043342016286,0.0,green_space,pvc,39,37,StressMismatch(d2),-0.1323,0.4109,-0.2787
1988,0.3364,0.3365,0.3271,0.05,0.9,0.05,1.46356089425242e-09,3.3395798587068305e-09,1.3718494087662215e-09,residential_dense,concrete,39,38,StressMismatch(d2),-0.2864,0.5635,-0.2771
1989,0.3361,0.3361,0.3277,0.05,0.9,0.05,5.469321439949024e-08,7.855334220342266e-08,5.497966755991649e-09,residential_dense,hdpe,39,39,StressMismatch(d2),-0.2861,0.5639,-0.2777
1990,0.3347,0.3347,0.3306,0.05,0.05,0.8999,5.201341753649471e-08,0.004004282414819256,0.004002469277551891,residential_dense,pvc,39,40,FlowEfficiency(d3),-0.2847,-0.2847,0.5693
1991,0.3364,0.3365,0.327,0.05,0.8491,0.1009,1.4933639413076215e-07,3.350780166031958e-06,3.299266607949324e-06,industrial,pvc,39,41,StressMismatch(d2),-0.2864,0.5126,-0.2261
1992,0.3397,0.3398,0.3205,0.05,0.9,0.05,3.3349699229804903e-09,9.327961321510787e-09,3.6186496261459003e-09,residential_light,clay,39,42,StressMismatch(d2),-0.2897,0.5602,-0.2705
1993,0.3369,0.3369,0.3261,0.05,0.9,0.05,2.2746097483274215e-10,2.3819875194342933e-09,2.2746097483274215e-10,residential_light,pvc,39,43,StressMismatch(d2),-0.2869,0.5631,-0.2761
1994,0.334,0.334,0.3321,0.05,0.9,0.05,3.4915203418097358e-09,0.0006682976750932264,0.0006681258477971602,residential_dense,concrete,39,44,StressMismatch(d2),-0.284,0.566,-0.2821
1995,0.3375,0.3376,0.3249,0.05,0.9,0.05,1.8720086951629745e-09,3.035061746894508e-09,1.8720086951629745e-09,residential_dense,concrete,39,45,StressMismatch(d2),-0.2875,0.5624,-0.2749
1996,0.3378,0.3379,0.3243,0.05,0.9,0.05,2.732230196952799e-11,4.316473961365973e-10,2.732230196952799e-11,residential_light,cast_iron,39,46,StressMismatch(d2),-0.2878,0.5621,-0.2743
1997,0.3336,0.3336,0.3328,0.05,0.8943,0.0556,1.2856923336394006e-08,0.0009478729652380615,0.0009484471640649868,residential_dense,hdpe,39,47,StressMismatch(d2),-0.2836,0.5607,-0.2772
1998,0.3336,0.3338,0.3326,0.05,0.05,0.8999,3.84340460618778e-08,2.8113336956316926e-08,1.1991874519799332e-07,residential_dense,clay,39,48,FlowEfficiency(d3),-0.2836,-0.2838,0.5673
1999,0.3377,0.3377,0.3246,0.05,0.9,0.05,2.732230196952704e-11,1.2098645128605062e-09,2.732230196952704e-11,residential_light,concrete,39,49,StressMismatch(d2),-0.2877,0.5623,-0.2746
2000,0.3361,0.3361,0.3278,0.1068,0.8432,0.05,0.0018212707613140173,0.001821148231358805,1.3679890560873757e-11,green_space,concrete,40,0,StressMismatch(d2),-0.2293,0.5071,-0.2778
2001,0.3335,0.3335,0.3329,0.05,0.2432,0.7068,2.4885407492086198e-09,0.002728026820681031,0.0027281515539231524,residential_dense,concrete,40,1,FlowEfficiency(d3),-0.2835,-0.0903,0.3739
2002,0.3375,0.3377,0.3248,0.05,0.9,0.05,3.196971684500617e-10,2.637183066917964e-09,3.196971684500617e-10,residential_light,pvc,40,2,StressMismatch(d2),-0.2875,0.5623,-0.2748
2003,0.3379,0.338,0.3241,0.05,0.9,0.05,1.0913929126923668e-09,2.5866611697265232e-09,1.0913929126923668e-09,residential_dense,concrete,40,3,StressMismatch(d2),-0.2879,0.562,-0.2741
2004,0.3337,0.3338,0.3325,0.05,0.2407,0.7093,1.53353447144998e-09,0.0019064867241346964,0.0019065274493562624,residential_light,concrete,40,4,FlowEfficiency(d3),-0.2837,-0.0931,0.3768
2005,0.3359,0.3359,0.3282,0.05,0.9,0.05,1.3275115716880284e-09,2.5166501133702277e-09,1.3275115716880284e-09,residential_dense,cast_iron,40,5,StressMismatch(d2),-0.2859,0.5641,-0.2782
2006,0.3358,0.3358,0.3285,0.05,0.9,0.05,2.5203122013380303e-07,5.420470738153114e-07,2.1792286790473734e-07,industrial,pvc,40,6,StressMismatch(d2),-0.2858,0.5642,-0.2785
2007,0.3366,0.3368,0.3266,0.05,0.9,0.05,0.0,1.3679890560865675e-11,0.0,green_space,clay,40,7,StressMismatch(d2),-0.2866,0.5632,-0.2766
2008,0.3349,0.3351,0.33,0.05,0.9,0.05,4.363023068418032e-09,8.6371455877806e-09,2.549706725633742e-09,residential_light,clay,40,8,StressMismatch(d2),-0.2849,0.5649,-0.28
2009,0.3335,0.3336,0.3329,0.05,0.1401,0.8099,1.4166220040102872e-08,0.006080843436463492,0.006081234845792017,residential_dense,hdpe,40,9,FlowEfficiency(d3),-0.2835,-0.1935,0.477
2010,0.3362,0.3362,0.3277,0.1164,0.8336,0.05,0.002090317767741693,0.002090381849146419,2.732230196952862e-11,green_space,concrete,40,10,StressMismatch(d2),-0.2198,0.4974,-0.2777
2011,0.3359,0.336,0.3281,0.05,0.9,0.05,3.6138148155089816e-09,6.41995390063846e-09,2.183422970972011e-09,residential_dense,concrete,40,11,StressMismatch(d2),-0.2859,0.564,-0.2781
2012,0.3353,0.3353,0.3293,0.05,0.9,0.05,1.7491520341805414e-10,2.1987894233878103e-09,1.7491520341805414e-10,residential_dense,cast_iron,40,12,StressMismatch(d2),-0.2853,0.5647,-0.2793
2013,0.3362,0.3362,0.3276,0.05,0.9,0.05,1.8044375316230478e-07,2.5470464554093275e-07,1.0614358263215922e-08,industrial,pvc,40,13,StressMismatch(d2),-0.2862,0.5638,-0.2776
2014,0.3386,0.3386,0.3228,0.05,0.9,0.05,7.760766823454357e-08,3.074522047111573e-07,8.102512977156458e-08,industrial,clay,40,14,StressMismatch(d2),-0.2886,0.5614,-0.2728
2015,0.3348,0.3348,0.3304,0.05,0.9,0.05,0.0,4.092723422596679e-11,0.0,green_space,concrete,40,15,StressMismatch(d2),-0.2848,0.5652,-0.2804
2016,0.3361,0.3361,0.3277,0.05,0.9,0.05,2.389981822611253e-08,4.6391994453083655e-08,5.322864156812179e-09,residential_dense,hdpe,40,16,StressMismatch(d2),-0.2861,0.5639,-0.2777
2017,0.3402,0.3403,0.3196,0.05,0.8996,0.0504,1.9864317973127219e-07,4.40629424882765e-07,2.4666960253358593e-07,industrial,clay,40,17,StressMismatch(d2),-0.2902,0.5593,-0.2692
2018,0.3395,0.3396,0.3209,0.05,0.9,0.05,2.9347900230496786e-08,4.5310458557441284e-08,3.982084965237517e-09,industrial,clay,40,18,StressMismatch(d2),-0.2895,0.5604,-0.2709
2019,0.3336,0.3336,0.3328,0.05,0.4677,0.4823,1.7798474598502533e-09,0.00013594267121414308,0.00013598626816333374,residential_dense,cast_iron,40,19,FlowEfficiency(d3),-0.2836,0.1341,0.1495
2020,0.3338,0.3338,0.3324,0.05,0.1973,0.7527,2.702209396023772e-09,0.0031431800315199583,0.0031430780446751925,residential_dense,concrete,40,20,FlowEfficiency(d3),-0.2838,-0.1365,0.4203
2021,0.3355,0.3356,0.3289,0.05,0.9,0.05,1.5636302306839447e-09,3.3767966568638975e-09,1.3526975619809445e-09,residential_dense,concrete,40,21,StressMismatch(d2),-0.2855,0.5644,-0.2789
2022,0.3345,0.3353,0.3302,0.05,0.9,0.05,5.449206378951757e-09,9.798961827483102e-09,2.5275940258229128e-09,residential_dense,concrete,40,22,StressMismatch(d2),-0.2845,0.5647,-0.2802
2023,0.3357,0.3357,0.3286,0.05,0.9,0.05,1.839476791035052e-09,3.845848246917918e-09,1.4835747615389652e-09,mixed_use,pvc,40,23,StressMismatch(d2),-0.2857,0.5643,-0.2786
2024,0.3354,0.3354,0.3291,0.05,0.9,0.05,2.553192286790488e-09,4.807225980561188e-09,2.0723347637873764e-09,commercial,concrete,40,24,StressMismatch(d2),-0.2854,0.5646,-0.2791
2025,0.3369,0.337,0.3261,0.05,0.9,0.05,4.688641942919551e-10,2.421153233511761e-09,4.688641942919551e-10,mixed_use,concrete,40,25,StressMismatch(d2),-0.2869,0.563,-0.2761
2026,0.3377,0.3377,0.3246,0.05,0.9,0.05,4.6560538200627675e-08,1.457948765999866e-07,2.9115566965875602e-08,mixed_use,clay,40,26,StressMismatch(d2),-0.2877,0.5623,-0.2746
2027,0.334,0.334,0.332,0.05,0.05,0.9,3.698956205610581e-08,0.0001088373811817181,0.00010824883559770133,residential_dense,clay,40,27,FlowEfficiency(d3),-0.284,-0.284,0.568
2028,0.3382,0.3382,0.3236,0.05,0.9,0.05,1.7349849146411738e-09,2.829263722041635e-09,1.7349849146411738e-09,mixed_use,pvc,40,28,StressMismatch(d2),-0.2882,0.5618,-0.2736
2029,0.337,0.337,0.326,0.05,0.9,0.05,2.0408147967692463e-09,4.116522684260456e-09,1.8609523452577289e-09,residential_dense,concrete,40,29,StressMismatch(d2),-0.287,0.563,-0.276
2030,0.3365,0.3366,0.3269,0.05,0.9,0.05,4.059554372880457e-09,9.272417217920879e-09,3.0258418754561543e-09,mixed_use,pvc,40,30,StressMismatch(d2),-0.2865,0.5634,-0.2769
2031,0.3357,0.3357,0.3286,0.05,0.9,0.05,1.7024226523995645e-07,2.2444596443231815e-07,1.2942937990742179e-08,residential_dense,hdpe,40,31,StressMismatch(d2),-0.2857,0.5643,-0.2786
2032,0.3358,0.3359,0.3282,0.1974,0.7526,0.05,0.0013725243606993406,0.0013724465709199218,0.0,green_space,hdpe,40,32,StressMismatch(d2),-0.1384,0.4167,-0.2782
2033,0.3338,0.3338,0.3324,0.05,0.5768,0.3732,5.3026479021044816e-08,0.000127958980004869,0.00012808162805689693,residential_dense,pvc,40,33,StressMismatch(d2),-0.2838,0.243,0.0408
2034,0.3348,0.3348,0.3304,0.05,0.9,0.05,5.960309577797438e-10,2.844705132771047e-09,4.3404606187809113e-10,residential_dense,cast_iron,40,34,StressMismatch(d2),-0.2848,0.5652,-0.2804
2035,0.3352,0.3352,0.3296,0.05,0.9,0.05,1.6373142439517314e-09,3.068418192377312e-09,1.4826752618855442e-09,industrial,concrete,40,35,StressMismatch(d2),-0.2852,0.5648,-0.2796
2036,0.3342,0.3343,0.3315,0.05,0.359,0.591,2.9920731593046104e-09,0.000812159430991514,0.0008121369939096321,residential_dense,concrete,40,36,FlowEfficiency(d3),-0.2842,0.0247,0.2595
2037,0.3366,0.3367,0.3267,0.05,0.9,0.05,2.1438075070742194e-10,2.332515038512521e-09,2.1438075070742194e-10,residential_light,pvc,40,37,StressMismatch(d2),-0.2866,0.5633,-0.2767
2038,0.3397,0.3397,0.3206,0.05,0.9,0.05,1.7716395255135493e-10,2.9611153795718127e-09,3.957423683076439e-10,residential_light,pvc,40,38,StressMismatch(d2),-0.2897,0.5603,-0.2706
2039,0.3359,0.3362,0.328,0.05,0.9,0.05,6.697636939452026e-09,1.318033094092224e-08,2.8256657234409355e-09,industrial,concrete,40,39,StressMismatch(d2),-0.2859,0.5638,-0.278
2040,0.3335,0.3335,0.333,0.05,0.5517,0.3983,6.491239248167567e-09,0.0003590293910387268,0.00035896192005696923,residential_dense,hdpe,40,40,StressMismatch(d2),-0.2835,0.2182,0.0653
2041,0.3392,0.3392,0.3216,0.05,0.8999,0.05,6.769878005359577e-08,2.3796653111704687e-07,5.6220489852518296e-08,residential_dense,clay,40,41,StressMismatch(d2),-0.2892,0.5607,-0.2716
2042,0.3349,0.335,0.3301,0.05,0.9,0.05,7.429867136404199e-10,2.4302231883424048e-09,7.429867136404199e-10,residential_dense,cast_iron,40,42,StressMismatch(d2),-0.2849,0.565,-0.2801
2043,0.3354,0.3355,0.329,0.05,0.9,0.05,6.802466128214656e-11,2.1121376234497173e-09,6.802466128214656e-11,residential_light,hdpe,40,43,StressMismatch(d2),-0.2854,0.5645,-0.279
2044,0.3366,0.3366,0.3268,0.05,0.9,0.05,2.1495090306017425e-05,2.4723868410696804e-05,4.839525139141526e-07,residential_dense,pvc,40,44,StressMismatch(d2),-0.2866,0.5634,-0.2768
2045,0.3348,0.3348,0.3304,0.05,0.9,0.05,5.4494687330175076e-11,1.990142982962897e-09,5.4494687330175076e-11,residential_light,concrete,40,45,StressMismatch(d2),-0.2848,0.5652,-0.2804
2046,0.3373,0.3374,0.3253,0.05,0.9,0.05,2.732230196952909e-11,9.652380863129184e-10,2.732230196952909e-11,residential_light,concrete,40,46,StressMismatch(d2),-0.2873,0.5626,-0.2753
2047,0.3379,0.3379,0.3242,0.05,0.9,0.05,7.320802803441211e-10,2.8411820924512955e-09,7.320802803441211e-10,residential_light,pvc,40,47,StressMismatch(d2),-0.2879,0.5621,-0.2742
2048,0.3364,0.3364,0.3273,0.1132,0.8368,0.05,0.0022700177662425282,0.0022701369677491723,1.3679890560876507e-11,green_space,pvc,40,48,StressMismatch(d2),-0.2232,0.5004,-0.2773
2049,0.3343,0.3343,0.3313,0.05,0.3815,0.5685,5.6051271480239366e-08,0.0006991198272960728,0.0006988012952794973,residential_dense,pvc,40,49,FlowEfficiency(d3),-0.2843,0.0472,0.2372
2050,0.3362,0.3362,0.3276,0.05,0.9,0.05,1.3679890560875084e-11,5.449468733005461e-11,1.3679890560875084e-11,residential_light,cast_iron,41,0,StressMismatch(d2),-0.2862,0.5638,-0.2776
2051,0.3369,0.337,0.3261,0.1447,0.8053,0.05,0.0018348024735490847,0.0018346758510578366,1.3679890560873757e-11,green_space,pvc,41,1,StressMismatch(d2),-0.1922,0.4683,-0.2761
2052,0.3356,0.3356,0.3288,0.1608,0.7892,0.05,0.0013728361294904714,0.0013727852446451742,2.7322301969530434e-11,green_space,concrete,41,2,StressMismatch(d2),-0.1748,0.4536,-0.2788
2053,0.3354,0.3354,0.3292,0.05,0.9,0.05,6.347394261941398e-09,1.3035211663498801e-08,2.9974701572254975e-09,residential_light,clay,41,3,StressMismatch(d2),-0.2854,0.5646,-0.2792
2054,0.3344,0.3345,0.3311,0.05,0.7973,0.1527,2.523696193992042e-09,0.0028310166409684532,0.0028307469440998724,industrial,cast_iron,41,4,StressMismatch(d2),-0.2844,0.4628,-0.1784
2055,0.3347,0.3347,0.3307,0.05,0.9,0.05,3.8168768622449576e-10,2.7882990086823215e-09,6.802466128215611e-11,residential_light,concrete,41,5,StressMismatch(d2),-0.2847,0.5653,-0.2807
2056,0.3384,0.3384,0.3233,0.05,0.9,0.05,1.6370893690383692e-10,1.7796225849385528e-09,2.593557333732972e-10,residential_light,concrete,41,6,StressMismatch(d2),-0.2884,0.5616,-0.2733
2057,0.3338,0.3338,0.3323,0.05,0.05,0.9,1.6956055694020876e-08,0.0006803844028259305,0.0006797154463954489,residential_dense,pvc,41,7,FlowEfficiency(d3),-0.2838,-0.2838,0.5677
