zone_id,total_flood_days,flood_rate,avg_degradation,final_degradation,max_degradation,avg_drift_memory,final_drift_memory,max_drift_memory,avg_load_ratio,max_load_ratio,avg_d1,avg_d2,avg_d3,final_w1,final_w2,final_w3,avg_adaptive_thresh,final_adaptive_thresh,flood_trend_slope,flood_acceleration,land_use,drain_material,drain_age_yrs,drain_capacity,infra_health_score,elevation_m,grid_row,grid_col,flood_classification
2151,0,0.0,0.10426520547945205,0.1868,0.1868,0.1093158904109589,0.1024,0.1535,0.10180493150684933,0.4269,0.10426520547945205,0.010580219178082193,0.4537844931506849,0.3972,0.5528,0.05,0.841254191780822,0.8418,0.0,0,green_space,concrete,16,104.64,67.9,11.43,43,1,SAFE
2152,0,0.0,0.08591665753424657,0.1706,0.1706,0.08226597260273973,0.0952,0.1483,0.29488126027397266,0.7151,0.08591665753424657,0.025587616438356164,0.41918027397260277,0.3131,0.6369,0.05,0.8434187397260274,0.8424,0.0,0,residential_light,concrete,6,114.24,91.3,10.37,43,2,SAFE
2153,4,0.002191780821917808,0.11008958904109589,0.181,0.181,0.09764515068493151,0.0963,0.1717,0.29396750684931505,1.0362,0.11008958904109589,0.03253506849315069,0.4973196712328767,0.2521,0.6979,0.05,0.8421884931506849,0.8423,0.20000000000000007,2,residential_light,concrete,2,118.08,99.7,11.53,43,3,SAFE
2154,8,0.004383561643835616,0.13880197260273974,0.2647,0.2647,0.09387638356164384,0.0699,0.2323,0.3097379726027397,1.025,0.13880197260273974,0.04352739726027397,0.20044394520547945,0.1302,0.8198,0.05,0.8424901369863014,0.8444,0.3000000000000001,4,residential_light,hdpe,19,93.28,61.8,11.29,43,4,SAFE
2155,0,0.0,0.12010980821917808,0.2297,0.2297,0.09384175342465753,0.097,0.1723,0.27002509589041096,0.8378,0.12010980821917808,0.03232498630136986,0.34095901369863013,0.2415,0.7085,0.05,0.8424932602739725,0.8422,0.0,0,residential_light,concrete,10,110.4,79.4,13.37,43,5,SAFE
2156,247,0.13534246575342465,0.10728531506849316,0.1996,0.1996,0.09649567123287671,0.0907,0.2639,0.5432879452054794,1.751,0.10728531506849316,0.05815572602739726,0.28349304109589046,0.2231,0.7269,0.05,0.8422813150684931,0.8427,0.4999999999999977,57,residential_dense,clay,3,78.08,91.0,15.11,43,6,MODERATE
2157,147,0.08054794520547945,0.06678728767123288,0.1604,0.1604,0.049290794520547944,0.0972,0.1703,0.5289924383561644,2.0953,0.06678728767123288,0.0354561095890411,0.051536054794520544,0.1895,0.4852,0.3253,0.8460555068493151,0.8422,3.2999999999999994,47,residential_dense,pvc,19,84.8,64.3,16.63,43,7,ACUTE
2158,491,0.269041095890411,0.17147523287671232,0.3,0.3,0.13869331506849314,0.1054,0.4318,0.6304117808219178,2.2972,0.17147523287671232,0.10819660273972602,0.19940531506849313,0.05,0.9,0.05,0.8389044931506849,0.8416,2.200000000000006,111,residential_dense,clay,12,72.32,77.9,19.57,43,8,ACUTE
2159,1,0.000547945205479452,0.10448712328767124,0.2124,0.2124,0.0942270684931507,0.1075,0.1656,0.24928049315068493,0.9656,0.10448712328767124,0.025904931506849315,0.4744845479452055,0.2986,0.6513,0.05,0.8424615890410959,0.8414,-0.10000000000000006,-1,residential_light,cast_iron,3,136.64,97.1,20.02,43,9,SAFE
2160,0,0.0,0.11262591780821918,0.2207,0.2207,0.11926405479452055,0.1246,0.2263,0.1241533698630137,0.4309,0.11262591780821918,0.013962630136986301,0.6766070684931507,0.3754,0.5746,0.05,0.8404586849315069,0.84,0.0,0,green_space,pvc,4,96.8,94.3,19.39,43,10,SAFE
2161,172,0.09424657534246575,0.03852613698630137,0.096,0.096,0.03729528767123288,0.0557,0.1092,0.5412762191780822,2.1793,0.03852613698630137,0.020653917808219176,0.06701002739726028,0.403,0.547,0.05,0.8470170410958904,0.8455,-0.49999999999999767,34,residential_dense,hdpe,25,88.0,56.2,21.68,43,11,ACUTE
2162,460,0.25205479452054796,0.11038526027397261,0.231,0.231,0.09698038356164385,0.1262,0.3539,0.6138846575342466,2.5884,0.11038526027397261,0.06832843835616438,0.11675545205479453,0.2545,0.6944,0.0511,0.8422408767123287,0.8399,-2.2,72,industrial,pvc,28,77.6,48.1,22.83,43,12,ACUTE
2163,0,0.0,0.11467150684931507,0.2084,0.2084,0.11445304109589041,0.116,0.187,0.1171908493150685,0.3189,0.11467150684931507,0.013418082191780822,0.5534720547945206,0.3765,0.5735,0.05,0.8408433972602739,0.8407,0.0,0,green_space,concrete,13,107.52,80.0,24.39,43,13,SAFE
2164,7,0.0038356164383561643,0.14244624657534247,0.3,0.3,0.10355358904109589,0.097,0.2679,0.3388023561643836,1.2335,0.14244624657534247,0.048704109589041096,0.3215511232876712,0.0939,0.856,0.05,0.8417168219178082,0.8422,0.10000000000000016,3,residential_dense,cast_iron,3,136.64,94.3,25.79,43,14,SAFE
2165,51,0.027945205479452055,0.1629768219178082,0.2988,0.2988,0.10835024657534247,0.0898,0.2667,0.5041409863013699,1.6433,0.1629768219178082,0.08194213698630137,0.0971962191780822,0.05,0.9,0.05,0.8413311780821918,0.8428,0.10000000000000019,11,residential_dense,cast_iron,33,103.04,45.4,24.19,43,15,MODERATE
2166,0,0.0,0.08147961643835616,0.1775,0.1775,0.07783287671232876,0.0882,0.1067,0.13672394520547945,0.5289,0.08147961643835616,0.011086684931506849,0.22604010958904108,0.3906,0.5594,0.05,0.8437728219178081,0.8429,0.0,0,green_space,concrete,33,88.32,41.9,25.38,43,16,SAFE
2167,5,0.0027397260273972603,0.05098706849315068,0.1112,0.1112,0.06407304109589042,0.0739,0.1429,0.27280931506849315,1.1525,0.05098706849315068,0.014111397260273972,0.39888016438356166,0.3954,0.5546,0.05,0.8448740273972603,0.8441,-0.0999999999999999,1,residential_light,hdpe,4,106.48,89.1,25.82,43,17,SAFE
2168,31,0.016986301369863014,0.12669676712328767,0.2083,0.2083,0.08041545205479451,0.1101,0.1756,0.47726016438356167,1.7061,0.12669676712328767,0.06089271232876712,0.08521090410958904,0.05,0.5279,0.4221,0.8435673424657534,0.8412,0.9999999999999997,15,residential_dense,concrete,19,101.76,67.6,27.53,43,18,SAFE
2169,10,0.005479452054794521,0.08317731506849314,0.1283,0.1283,0.07027643835616439,0.0642,0.1512,0.44174115068493147,1.5008,0.08317731506849314,0.03682372602739726,0.17339939726027395,0.2606,0.6894,0.05,0.8443765479452054,0.8449,-0.09999999999999967,4,residential_dense,hdpe,10,101.2,80.3,28.62,43,19,SAFE
2170,13,0.007123287671232876,0.0668186301369863,0.1458,0.1458,0.04177260273972603,0.0576,0.1081,0.45593375342465753,1.6125,0.0668186301369863,0.030403561643835616,0.033663616438356164,0.1712,0.4874,0.3414,0.8466577534246575,0.8454,1.1,11,residential_light,pvc,34,72.8,40.7,29.16,43,20,SAFE
2171,4,0.002191780821917808,0.08839846575342467,0.1788,0.1788,0.06673983561643836,0.0746,0.1229,0.2914994520547945,0.927,0.08839846575342467,0.02579950684931507,0.11932350684931507,0.2682,0.6536,0.0782,0.8446605479452055,0.844,0.20000000000000007,2,residential_light,concrete,23,97.92,54.3,27.72,43,21,SAFE
2172,358,0.19616438356164384,0.13114312328767122,0.2731,0.2731,0.11381457534246575,0.1171,0.3497,0.5797256438356164,2.1966,0.13114312328767122,0.07664920547945206,0.26839194520547943,0.1657,0.7843,0.05,0.8408950684931507,0.8406,3.3000000000000003,92,industrial,clay,3,78.08,91.3,26.75,43,22,ACUTE
2173,0,0.0,0.09794169863013698,0.2217,0.2217,0.10140498630136986,0.12,0.1562,0.1238744109589041,0.3483,0.09794169863013698,0.01207331506849315,0.4610328767123288,0.3895,0.5605,0.05,0.8418875616438356,0.8404,0.0,0,green_space,concrete,19,101.76,69.4,26.21,43,23,SAFE
2174,25,0.0136986301369863,0.11886591780821917,0.2235,0.2235,0.09237490410958904,0.0864,0.2496,0.4642322739726027,1.7106,0.11886591780821917,0.05504032876712329,0.21829841095890412,0.1031,0.8469,0.05,0.8426102465753424,0.8431,-0.40000000000000024,1,residential_dense,pvc,8,93.6,82.9,24.06,43,24,SAFE
2175,9,0.004931506849315068,0.11526849315068494,0.2141,0.2141,0.08604783561643835,0.076,0.2146,0.42752378082191783,1.6112,0.11526849315068494,0.049235397260273976,0.17875112328767123,0.1246,0.8254,0.05,0.8431160547945206,0.8439,1.0,9,residential_light,pvc,23,81.6,62.0,25.79,43,25,SAFE
2176,1,0.000547945205479452,0.09451386301369863,0.1632,0.1632,0.0694505205479452,0.0675,0.1273,0.3412016438356164,1.3913,0.09451386301369863,0.03216547945205479,0.11888295890410959,0.2283,0.7217,0.05,0.8444433972602741,0.8446,0.10000000000000003,1,residential_light,hdpe,24,88.88,54.6,20.99,43,26,SAFE
2177,3,0.0016438356164383563,0.06999041095890411,0.1204,0.1204,0.07053435616438357,0.0743,0.1251,0.2987987397260274,1.1539,0.06999041095890411,0.020937150684931505,0.3477364383561644,0.3492,0.6008,0.05,0.844358301369863,0.8441,0.19999999999999998,3,residential_light,concrete,10,110.4,83.4,21.87,43,27,SAFE
2178,25,0.0136986301369863,0.12527161643835616,0.2335,0.2335,0.08339221917808219,0.1196,0.1925,0.4766494794520548,1.6529,0.12527161643835616,0.0598465205479452,0.09611024657534246,0.05,0.5897,0.3602,0.8433300821917807,0.8404,-0.3000000000000001,3,residential_dense,concrete,18,102.72,69.5,23.02,43,28,SAFE
2179,0,0.0,0.11501380821917809,0.2381,0.2381,0.1027864109589041,0.1157,0.1389,0.12108378082191781,0.3962,0.11501380821917809,0.013988328767123288,0.3438901369863014,0.3699,0.58,0.05,0.8417763287671233,0.8407,0.0,0,green_space,concrete,25,96.0,55.1,20.54,43,29,SAFE
2180,0,0.0,0.11067890410958904,0.227,0.227,0.10742887671232877,0.1144,0.1441,0.1091242191780822,0.3695,0.11067890410958904,0.0121386301369863,0.40486246575342466,0.3854,0.5646,0.05,0.8414064657534247,0.8408,0.0,0,green_space,concrete,20,100.8,62.1,20.04,43,30,SAFE
2181,3,0.0016438356164383563,0.08524789041095891,0.1348,0.1348,0.07740082191780821,0.0707,0.1268,0.32102767123287673,1.1275,0.08524789041095891,0.027403561643835617,0.3254305205479452,0.3057,0.6443,0.05,0.8438067397260274,0.8443,0.30000000000000004,3,residential_light,pvc,10,92.0,79.1,19.65,43,31,SAFE
2182,11,0.006027397260273973,0.1543689315068493,0.2735,0.2735,0.10491906849315069,0.079,0.3727,0.41828449315068494,1.6929,0.1543689315068493,0.0654291506849315,0.20159523287671233,0.05,0.9,0.05,0.8416053698630136,0.8437,1.1,9,residential_light,clay,19,67.84,61.1,19.63,43,32,SAFE
2183,60,0.03287671232876712,0.08251326027397261,0.1935,0.1935,0.07006465753424657,0.1029,0.1859,0.4901910684931507,1.9131,0.08251326027397261,0.040173698630136985,0.13989024657534246,0.2699,0.6801,0.05,0.8443949589041095,0.8418,3.1999999999999997,32,residential_dense,pvc,12,90.4,76.4,20.93,43,33,ACUTE
2184,219,0.12,0.1515589589041096,0.2626,0.2626,0.07541589041095889,0.1163,0.145,0.5567787945205479,1.755,0.1515589589041096,0.08498794520547946,0.05103764383561644,0.05,0.2521,0.6979,0.8439668493150685,0.8407,2.400000000000002,59,residential_light,clay,32,59.52,43.9,17.01,43,34,MODERATE
2185,5,0.0027397260273972603,0.08568279452054796,0.1914,0.1914,0.07325632876712329,0.0942,0.1738,0.34811320547945207,1.1401,0.08568279452054796,0.030233972602739728,0.23590789041095891,0.2887,0.6613,0.05,0.8441395616438355,0.8425,0.5000000000000001,3,residential_light,concrete,19,101.76,70.2,20.36,43,35,SAFE
2186,45,0.024657534246575342,0.17438252054794523,0.3,0.3,0.1269211506849315,0.0952,0.314,0.4983905205479452,1.3629,0.17438252054794523,0.08725402739726026,0.3123081643835616,0.05,0.9,0.05,0.8398468493150685,0.8424,0.6000000000000004,15,residential_light,clay,16,69.76,74.9,17.0,43,36,MODERATE
2187,0,0.0,0.14932756164383562,0.285,0.285,0.13139797260273972,0.14,0.239,0.1556425205479452,0.4325,0.14932756164383562,0.02334295890410959,0.7212224109589042,0.2992,0.6508,0.05,0.8394882739726027,0.8388,0.0,0,green_space,clay,2,78.72,99.1,17.82,43,37,SAFE
2188,4,0.002191780821917808,0.09037084931506849,0.1884,0.1884,0.04685254794520548,0.0747,0.1052,0.4252602191780822,1.1861,0.09037084931506849,0.03856558904109589,0.034313424657534244,0.05,0.4466,0.5033,0.8462518904109588,0.844,0.20000000000000007,2,residential_light,hdpe,33,80.96,43.5,17.47,43,38,SAFE
2189,835,0.4575342465753425,0.11256843835616438,0.2179,0.2179,0.10925978082191781,0.1217,0.26,0.8061902465753424,2.5233,0.11256843835616438,0.0908213698630137,0.11370679452054795,0.3121,0.6365,0.0514,0.8412596712328767,0.8403,1.0000000000000115,179,residential_dense,clay,31,60.16,45.8,18.51,43,39,ACUTE
2190,22,0.012054794520547946,0.0575571506849315,0.1223,0.1223,0.05298476712328767,0.0736,0.1094,0.4621727123287671,1.6424,0.0575571506849315,0.026597369863013698,0.10746465753424657,0.3396,0.6104,0.05,0.8457609863013699,0.8441,0.4000000000000001,8,industrial,hdpe,11,100.32,77.8,16.56,43,40,SAFE
2191,684,0.3747945205479452,0.10583227397260274,0.2485,0.2485,0.09832104109589042,0.1542,0.3428,0.7309097534246576,2.5347,0.10583227397260274,0.07711145205479451,0.14136443835616438,0.2938,0.6561,0.0501,0.8421334246575342,0.8377,2.499999999999992,154,residential_dense,clay,15,70.4,77.1,19.06,43,41,CHRONIC
2192,39,0.021369863013698632,0.10593567123287671,0.1721,0.1721,0.0842003287671233,0.0702,0.2335,0.48872542465753427,1.7419,0.10593567123287671,0.05210997260273973,0.1744845479452055,0.1439,0.8061,0.05,0.8432640547945205,0.8444,1.7000000000000002,19,residential_dense,hdpe,12,99.44,80.1,21.17,43,42,MODERATE
2193,0,0.0,0.12055906849315068,0.2345,0.2345,0.08658120547945206,0.0985,0.1676,0.27496679452054795,0.8071,0.12055906849315068,0.03321956164383562,0.20899961643835618,0.2236,0.7263,0.05,0.8430732602739726,0.8421,0.0,0,residential_light,cast_iron,20,117.6,64.6,18.35,43,43,SAFE
2194,6,0.0032876712328767125,0.06853967123287671,0.1573,0.1573,0.06020838356164384,0.0768,0.1366,0.34398750684931506,1.1214,0.06853967123287671,0.02354717808219178,0.15982920547945206,0.3374,0.6125,0.05,0.8451825753424658,0.8439,0.10000000000000005,4,residential_light,pvc,20,84.0,60.1,20.36,43,44,SAFE
2195,374,0.20493150684931508,0.03546454794520548,0.0915,0.0915,0.03970515068493151,0.0525,0.0932,0.5935775890410959,2.2467,0.03546454794520548,0.021189972602739728,0.07924767123287672,0.4196,0.5304,0.05,0.8468234520547945,0.8458,-3.000000000000008,60,industrial,pvc,23,81.6,58.1,19.73,43,45,ACUTE
2196,0,0.0,0.0861162191780822,0.1716,0.1716,0.1079801095890411,0.1047,0.196,0.10239090410958905,0.2866,0.0861162191780822,0.008928164383561645,0.5814133698630137,0.412,0.538,0.05,0.8413614246575343,0.8416,0.0,0,green_space,concrete,9,111.36,83.4,20.73,43,46,SAFE
2197,922,0.5052054794520547,0.11368772602739725,0.1966,0.1966,0.11156980821917808,0.1176,0.3314,0.8763970958904109,3.013,0.11368772602739725,0.09992767123287671,0.1021815890410959,0.3295,0.585,0.0855,0.8410732602739726,0.8406,1.9999999999999831,188,industrial,clay,29,61.44,51.4,19.9,43,47,ACUTE
2198,0,0.0,0.08690306849315067,0.1599,0.1599,0.11273457534246575,0.1034,0.2246,0.10124230136986302,0.3877,0.08690306849315067,0.008826027397260275,0.6645980273972603,0.4126,0.5374,0.05,0.8409812054794521,0.8417,0.0,0,green_space,concrete,4,116.16,93.3,18.49,43,48,SAFE
2199,4,0.002191780821917808,0.12001917808219179,0.2394,0.2394,0.09214164383561645,0.1037,0.1633,0.24759939726027397,1.0571,0.12001917808219179,0.029689534246575344,0.30388898630136985,0.2597,0.6903,0.05,0.8426271780821918,0.8417,0.10000000000000003,2,residential_light,cast_iron,13,125.44,75.4,18.62,43,49,SAFE
2200,5,0.0027397260273972603,0.123865698630137,0.2098,0.2098,0.0993946301369863,0.085,0.1958,0.438415397260274,1.3122,0.123865698630137,0.05427391780821918,0.34597720547945204,0.0821,0.8679,0.05,0.8420478904109588,0.8432,0.4000000000000002,5,residential_dense,concrete,2,118.08,100.0,11.12,44,0,SAFE
2201,2,0.001095890410958904,0.11046016438356164,0.2324,0.2324,0.09069183561643836,0.1006,0.1733,0.2596187945205479,1.1416,0.11046016438356164,0.02898219178082192,0.34372454794520546,0.2739,0.6761,0.05,0.842744,0.842,0.10000000000000002,2,residential_light,concrete,9,111.36,79.9,9.21,44,1,SAFE
2202,4,0.002191780821917808,0.11674991780821918,0.1887,0.1887,0.08260460273972603,0.0723,0.164,0.3162539178082192,1.1756,0.11674991780821918,0.03712180821917808,0.16811495890410957,0.1919,0.7581,0.05,0.8433908493150685,0.8442,0.3000000000000001,4,residential_light,concrete,22,98.88,59.6,10.74,44,2,SAFE
2203,0,0.0,0.14550197260273975,0.2654,0.2654,0.11166449315068493,0.113,0.1516,0.1106804383561644,0.4848,0.14550197260273975,0.016128109589041095,0.2653695890410959,0.3385,0.6115,0.05,0.8410661917808219,0.841,0.0,0,green_space,concrete,28,93.12,45.0,9.83,44,3,SAFE
2204,3,0.0016438356164383563,0.10765747945205478,0.2259,0.2259,0.09607397260273973,0.1041,0.1868,0.34746712328767126,1.1269,0.10765747945205478,0.03761682191780822,0.4752334794520548,0.2237,0.7263,0.05,0.8423159452054795,0.8417,0.19999999999999998,1,residential_light,pvc,3,97.6,97.0,11.64,44,4,SAFE
2205,8,0.004383561643835616,0.08445643835616438,0.1618,0.1618,0.07868531506849315,0.0937,0.183,0.3870464109589041,1.3172,0.08445643835616438,0.03279095890410959,0.35561468493150683,0.2818,0.6682,0.05,0.843704493150685,0.8425,1.1,6,residential_light,pvc,11,91.2,84.4,14.72,44,5,SAFE
2206,0,0.0,0.10316947945205479,0.2055,0.2055,0.127421698630137,0.1245,0.2169,0.08151512328767123,0.2935,0.10316947945205479,0.008426082191780822,0.6456927123287671,0.4139,0.5361,0.05,0.8398064657534247,0.84,0.0,0,green_space,cast_iron,4,135.52,90.6,17.36,44,6,SAFE
2207,0,0.0,0.13498898630136985,0.2653,0.2653,0.11461123287671234,0.1214,0.1872,0.1782283287671233,0.6575,0.13498898630136985,0.024157479452054795,0.5422748493150685,0.296,0.654,0.05,0.8408311780821919,0.8403,0.0,0,green_space,clay,14,71.04,78.4,17.67,44,7,SAFE
2208,4,0.002191780821917808,0.07331846575342466,0.1508,0.1508,0.054486301369863016,0.0826,0.1076,0.3195447123287671,1.05,0.07331846575342466,0.02357167123287671,0.08084224657534247,0.2293,0.5402,0.2305,0.8456409315068493,0.8434,0.20000000000000007,2,residential_light,concrete,26,95.04,51.1,18.16,44,8,SAFE
2209,0,0.0,0.07840504109589042,0.1571,0.1571,0.08357260273972603,0.0868,0.1171,0.13665632876712328,0.4677,0.07840504109589042,0.010735671232876713,0.3396893698630137,0.3999,0.5501,0.05,0.8433143013698631,0.8431,0.0,0,green_space,concrete,27,94.08,55.5,19.3,44,9,SAFE
2210,9,0.004931506849315068,0.06907402739726028,0.1364,0.1364,0.05683671232876712,0.0621,0.1506,0.4331131506849315,1.7245,0.06907402739726028,0.030200876712328767,0.09395249315068493,0.2887,0.6613,0.05,0.8454507945205479,0.845,1.0000000000000002,7,residential_light,pvc,27,78.4,53.9,18.62,44,10,SAFE
2211,0,0.0,0.08118213698630136,0.1725,0.1725,0.099445698630137,0.107,0.205,0.13434690410958905,0.4374,0.08118213698630136,0.011052109589041096,0.6071084383561643,0.3992,0.5508,0.05,0.8420447123287672,0.8414,0.0,0,green_space,pvc,9,92.8,86.8,20.9,44,11,SAFE
2212,508,0.27835616438356164,0.17802767123287672,0.2802,0.2802,0.08484427397260275,0.1174,0.2237,0.6294260821917809,2.4933,0.17802767123287672,0.11216789041095891,0.04753857534246576,0.05,0.22,0.73,0.8432112876712329,0.8406,-2.199999999999999,86,residential_dense,clay,23,65.28,53.8,21.6,44,12,ACUTE
2213,7,0.0038356164383561643,0.0644811506849315,0.1262,0.1262,0.07288180821917808,0.0818,0.1633,0.3697061369863014,1.2022,0.0644811506849315,0.023837972602739725,0.45756854794520546,0.345,0.6049,0.05,0.8441675616438357,0.8435,0.8000000000000003,5,residential_light,pvc,4,96.8,97.4,20.82,44,13,SAFE
2214,0,0.0,0.1282981917808219,0.2432,0.2432,0.09162536986301369,0.0978,0.1756,0.21103578082191782,0.7667,0.1282981917808219,0.027329150684931507,0.22518213698630138,0.2649,0.6851,0.05,0.8426696438356165,0.8422,0.0,0,green_space,clay,34,58.24,41.1,21.58,44,14,SAFE
2215,2,0.001095890410958904,0.15098668493150685,0.2532,0.2532,0.1107211506849315,0.0881,0.1872,0.2663545205479452,0.9439,0.15098668493150685,0.040332054794520546,0.4172475068493151,0.1605,0.7895,0.05,0.8411421369863014,0.843,0.10000000000000002,2,residential_light,concrete,6,114.24,87.2,23.32,44,15,SAFE
2216,146,0.08,0.12134060273972602,0.2105,0.2105,0.07117901369863014,0.0886,0.1864,0.5437408767123287,1.6274,0.12134060273972602,0.06634827397260273,0.05157813698630137,0.05,0.4899,0.4601,0.8443047123287671,0.8429,-2.0000000000000018,22,industrial,concrete,23,97.92,61.9,23.77,44,16,MODERATE
2217,27,0.014794520547945205,0.060749643835616436,0.1439,0.1439,0.05763271232876712,0.0862,0.1162,0.4736369863013699,1.8753,0.060749643835616436,0.028498794520547946,0.17367473972602737,0.34,0.6099,0.05,0.8453895890410958,0.8431,0.4,7,residential_dense,pvc,9,92.8,81.6,25.31,44,17,SAFE
2218,146,0.08,0.07046246575342466,0.1586,0.1586,0.0592961095890411,0.0806,0.1768,0.5417838904109589,1.7862,0.07046246575342466,0.03841616438356164,0.0702105205479452,0.3178,0.6322,0.05,0.8452569315068493,0.8436,2.3000000000000003,40,residential_dense,concrete,27,94.08,55.1,28.48,44,18,MODERATE
2219,5,0.0027397260273972603,0.0819612602739726,0.1833,0.1833,0.04282745205479452,0.0703,0.1105,0.3799036164383562,1.3562,0.0819612602739726,0.031273808219178086,0.032437479452054795,0.0787,0.4479,0.4734,0.8465730410958904,0.8444,0.4000000000000001,3,residential_light,pvc,30,76.0,42.1,26.8,44,19,SAFE
2220,92,0.05041095890410959,0.07551265753424657,0.1484,0.1484,0.05863621917808219,0.0893,0.1196,0.5236661917808219,1.5378,0.07551265753424657,0.039868712328767125,0.07058684931506849,0.1461,0.5646,0.2892,0.8453091506849315,0.8429,2.600000000000001,36,residential_dense,hdpe,18,94.16,69.6,26.88,44,20,MODERATE
2221,0,0.0,0.09633764383561644,0.206,0.206,0.11495183561643836,0.1247,0.229,0.10940427397260274,0.4113,0.09633764383561644,0.010528164383561644,0.6809623561643836,0.3995,0.5505,0.05,0.8408045479452054,0.84,0.0,0,green_space,hdpe,3,107.36,95.0,26.26,44,21,SAFE
2222,691,0.3786301369863014,0.17805205479452055,0.3,0.3,0.1517105205479452,0.119,0.4924,0.7033328219178082,2.0862,0.17805205479452055,0.12550558904109588,0.12427331506849315,0.0832,0.8659,0.0508,0.837863506849315,0.8405,-0.20000000000000207,133,residential_dense,clay,32,59.52,38.4,26.83,44,22,ACUTE
2223,0,0.0,0.1529275616438356,0.2894,0.2894,0.14238690410958907,0.1433,0.1862,0.08540646575342467,0.3062,0.1529275616438356,0.013087068493150686,0.5577154520547946,0.3753,0.5747,0.05,0.8386098082191781,0.8385,0.0,0,green_space,cast_iron,10,128.8,79.4,24.72,44,23,SAFE
2224,0,0.0,0.08042586301369863,0.1922,0.1922,0.08647315068493151,0.0998,0.1153,0.10807753424657535,0.4499,0.08042586301369863,0.008740602739726027,0.2698348493150685,0.409,0.541,0.05,0.8430824657534246,0.842,0.0,0,green_space,concrete,27,94.08,46.5,22.88,44,24,SAFE
2225,136,0.07452054794520548,0.09702509589041096,0.1827,0.1827,0.07520219178082192,0.0798,0.2129,0.5250639452054795,1.9742,0.09702509589041096,0.051175835616438355,0.09849961643835616,0.1143,0.7499,0.1358,0.8439842739726027,0.8436,1.8999999999999992,50,residential_dense,pvc,16,87.2,70.9,23.5,44,25,ACUTE
2226,10,0.005479452054794521,0.09988827397260273,0.212,0.212,0.08308909589041096,0.0905,0.2097,0.38191967123287673,1.5858,0.09988827397260273,0.03803523287671233,0.2724364931506849,0.2354,0.7145,0.05,0.843353698630137,0.8428,0.2,6,residential_dense,concrete,4,116.16,90.8,22.46,44,26,SAFE
2227,0,0.0,0.0998481095890411,0.1873,0.1873,0.09905008219178082,0.101,0.1533,0.13816032876712328,0.4599,0.0998481095890411,0.0138413698630137,0.4562475068493151,0.377,0.573,0.05,0.8420762739726027,0.8419,0.0,0,green_space,pvc,18,85.6,68.6,19.63,44,27,SAFE
2228,0,0.0,0.10697665753424658,0.2245,0.2245,0.08967139726027397,0.1038,0.14,0.14555424657534247,0.5223,0.10697665753424658,0.01566345205479452,0.250169698630137,0.357,0.593,0.05,0.8428253698630137,0.8417,0.0,0,green_space,pvc,30,76.0,44.0,17.94,44,28,SAFE
2229,6,0.0032876712328767125,0.08688306849315068,0.1955,0.1955,0.06114416438356164,0.0918,0.1446,0.31806701369863016,1.2759,0.08688306849315068,0.027742575342465756,0.08735298630136985,0.1919,0.5799,0.2282,0.8451082739726027,0.8427,0.6000000000000001,4,residential_light,concrete,26,95.04,51.2,20.71,44,29,SAFE
2230,60,0.03287671232876712,0.09526849315068493,0.17,0.17,0.07597079452054795,0.0737,0.1968,0.5054754520547945,1.7241,0.09526849315068493,0.04825802739726027,0.12746339726027398,0.1703,0.7797,0.05,0.8439221369863014,0.8441,-0.9999999999999988,12,residential_dense,hdpe,15,96.8,75.4,19.14,44,30,MODERATE
2231,1,0.000547945205479452,0.086116,0.192,0.192,0.0828971506849315,0.1023,0.1598,0.29005375342465756,0.9926,0.086116,0.025276219178082194,0.42299583561643833,0.3163,0.6337,0.05,0.8433689315068493,0.8418,-0.10000000000000006,-1,residential_light,pvc,3,97.6,90.1,20.8,44,31,SAFE
2232,4,0.002191780821917808,0.08663808219178082,0.1709,0.1709,0.07503841095890411,0.0889,0.1453,0.34013210958904105,1.1653,0.08663808219178082,0.029469479452054793,0.26355665753424656,0.2919,0.6581,0.05,0.8439961643835616,0.8429,0.20000000000000007,2,residential_light,concrete,17,103.68,73.4,18.12,44,32,SAFE
2233,17,0.009315068493150684,0.07584657534246575,0.1686,0.1686,0.07199890410958903,0.0903,0.1573,0.4757042191780822,1.6766,0.07584657534246575,0.035783890410958905,0.2750140821917808,0.2909,0.6591,0.05,0.8442402191780821,0.8428,0.6000000000000001,7,residential_dense,hdpe,5,105.6,94.5,20.85,44,33,SAFE
2234,110,0.06027397260273973,0.06523495890410959,0.1304,0.1304,0.06689030136986301,0.0814,0.1095,0.523756602739726,2.1097,0.06523495890410959,0.03410257534246575,0.2713804383561644,0.3317,0.6183,0.05,0.8446470136986302,0.8435,-2.1999999999999997,12,industrial,pvc,2,98.4,98.1,18.35,44,34,ACUTE
2235,3,0.0016438356164383563,0.07694767123287671,0.2149,0.2149,0.0715641095890411,0.1089,0.1428,0.40972931506849314,1.3458,0.07694767123287671,0.03127731506849315,0.27523824657534246,0.2995,0.6505,0.05,0.8442748493150685,0.8413,9.959391307082144e-17,1,residential_dense,concrete,4,116.16,93.7,19.66,44,35,SAFE
2236,894,0.4898630136986301,0.14071408219178083,0.2613,0.2613,0.11451386301369863,0.0908,0.3135,0.8454785205479451,2.7245,0.14071408219178083,0.11907671232876713,0.08596586301369863,0.0898,0.4898,0.4204,0.8408388493150685,0.8427,2.599999999999996,192,residential_dense,clay,31,60.16,48.1,18.18,44,36,ACUTE
